Gene1,Gene2
CHMP6,GABARAPL1
CHMP6,GABARAPL2
CHMP6,UBA52
CHMP6,RPS27A
CHMP6,UBB
CHMP6,UBC
CHMP6,MAP1LC3C
CHMP6,GABARAP
CHMP6,MAP1LC3A
CHMP6,MAP1LC3B
CDC27,PTTG1
CDC27,FZR1
CDC27,UBE2S
CDC27,MAD2L1
CDC27,PLK1
CDC27,CDK1
CDC27,CDC6
CDC27,CDK2
CDC27,CDKN1A
CDC27,UBE2D1
CDC27,EHMT1
CDC27,PSMD12
CDC27,UBC
CDC27,EHMT2
CDC27,PSMD11
CDC27,PSMA4
CDC27,PSMA3
CDC27,PSMB2
CDC27,PSMD8
CDC27,UBB
CDC27,PSMC5
CDC27,PSMC2
CDC27,PSMC1
CDC27,CDKN1B
CDC27,PSMD14
CDC27,PSMB7
CDC27,PSMA1
CDC27,RPS27A
CDC27,PSMD4
CDC27,UBE2E1
CDC27,PSMD7
CDC27,PSMA6
CDC27,PSMA8
CDC27,PSMD3
CDC27,PSMA5
CDC27,PSMC4
CDC27,PSME3
CDC27,PSMD10
CDC27,PSMB3
CDC27,PSMA2
CDC27,PSMD5
CDC27,PSMB4
CDC27,PSMB11
CDC27,PSME4
CDC27,PSMB8
CDC27,PSMC6
CDC27,PSMB9
CDC27,PSMB6
CDC27,UBA52
CDC27,PSMC3
CDC27,PSMD6
CDC27,PSMD1
CDC27,PSME1
CDC27,PSME2
CDC45,POLA1
CDC45,PRIM1
CDC45,POLE2
CDC45,PRIM2
CDC45,POLE
CDC45,POLE3
CDC45,POLE4
SMAD3,ZFYVE9
SMAD3,SMAD4
SMAD3,TGFBR1
SMAD3,TGFBR2
SMAD3,TGFB1
SMAD3,TGFB2
SMAD3,SERPINE1
SMAD3,TDGF1
SMAD3,SP1
SMAD3,TGFB3
SMAD3,TFE3
SMAD3,TGIF1
SMAD3,CDKN2B
SMAD3,ZFYVE16
SMAD3,WWTR1
SMAD3,STRAP
SMAD3,TGIF2
SMAD3,UBC
SMAD3,YAP1
SMAD3,ZBTB17
SMAD3,UBE2D1
SMAD3,UBB
SMAD3,TFDP1
SMAD3,SNIP1
SMAD3,UBE2D3
SMAD3,UBA52
CBLL1,CDH1
MAML2,RBPJ
MAML2,NOTCH1
MAML2,NOTCH2
MAML2,SPEN
MAML2,NCOR1
AURKA,DLGAP5
AURKA,TACC3
AURKA,PLK1
AURKA,CENPA
AURKA,TP53
AURKA,CDC25B
AURKA,CPEB1
AURKA,AURKAIP1
AURKA,NDEL1
AURKA,GSK3B
AURKA,PRKACA
AURKA,PSMB2
AURKA,ILK
AURKA,PSMD10
AURKA,PSMA5
AURKA,UBB
AURKA,PSMB7
AURKA,PSMA6
AURKA,PSMD14
AURKA,UBC
AURKA,PSMC2
AURKA,PSMD6
AURKA,PSMC4
AURKA,PSMD5
AURKA,PSMB3
AURKA,PSMA2
AURKA,PSMD7
AURKA,PSMC5
AURKA,PSMA1
AURKA,PSMB4
AURKA,PSMA4
AURKA,PSMC3
AURKA,PSMC1
AURKA,PSMA3
AURKA,PSMA8
AURKA,PSME3
AURKA,PSMD11
AURKA,RPS27A
AURKA,PSMD1
AURKA,PSMB6
AURKA,PSMD8
AURKA,PSMC6
AURKA,PSMB9
AURKA,PSMD3
AURKA,PSMD4
AURKA,PSMD12
AURKA,PSMB8
AURKA,PSMB11
AURKA,PSME4
TLR4,TRAF6
TLR4,TRAF3
TLR4,TNF
TLR4,UBE2D3
TLR4,UBE2D1
TLR4,UBE2D2
TLR4,UBC
TLR4,UBB
TLR4,UBA52
BBS1,BBS12
BBS1,BBS10
BBS1,MKKS
BBS1,ARL6
BBS1,SSTR3
BBS1,CCT2
BBS1,CCT8
BBS1,CCT4
BBS1,CCT3
BBS1,CCT5
BAD,BCL2L1
BAD,BCL2
BAD,RAF1
BAD,YWHAZ
BAD,YWHAQ
BAD,CASP3
BAD,PRKACA
BAD,YWHAG
BAD,CYCS
BAD,YWHAE
BAD,YWHAH
BAD,MAPK3
BAD,MAPK1
BAD,AIFM1
BAD,PRKACG
BAD,PRKACB
BAD,MAPK10
BAD,MAPK9
BAD,PPP3R1
BAD,PPP3CC
RBPJ,SPEN
RBPJ,RUNX3
RBPJ,PTCRA
RBPJ,FCER2
PARD3,PRKCI
PARD3,PRKCZ
PARD3,TIAM1
AP2B1,EPS15
AP2B1,ARFGAP1
AP2B1,EPN1
AP2B1,SLC2A8
AP2B1,EPN2
AP2B1,TFRC
AP2B1,TGOLN2
AP2B1,ARF6
AP2B1,VAMP4
AP2B1,IGF2R
AP2B1,M6PR
AP2B1,MAPK1
AP2B1,RPS6KA3
AP2B1,UBQLN2
AP2B1,RPS6KA5
AP2B1,CD4
AP2B1,ROR2
AP2B1,SCARB2
AP2B1,SLC18A3
AP2B1,KIAA0319
AP2B1,RPS6KA6
AP2B1,RPS6KA1
AP2B1,FZD2
AP2B1,FZD5
AP2B1,RPS6KA2
AP2B1,CFTR
AP2B1,RPS6KA4
AP2B1,TF
AP2B1,CD3G
AP2B1,CD3D
AP2B1,IL7R
AP2B1,WNT5A
AP2B1,DNAL4
PSMC5,UBA52
PSMC5,UBC
PSMC5,UBB
PSMC5,RPS27A
PSMC5,SKP1
PSMC5,VHL
PSMC5,TP53
PSMC5,UBE2D1
PSMC5,UBE2E1
PSMC5,RBX1
PSMC5,SPOP
PSMC5,TNKS
PSMC5,TNKS2
PSMC5,ODC1
PSMC5,WWP1
PSMC5,SMURF2
PSMC5,RELA
PSMC5,OAZ1
PSMC5,GMNN
PSMC5,PTEN
PSMC5,TNFRSF1B
PSMC5,PTTG1
PSMC5,TNF
PSMC5,SKP2
PSMC5,RELB
PSMC5,GTSE1
PSMC5,TP73
PSMC5,ZSWIM8
PSMC5,TNFSF14
PSMC5,RUNX3
PSMC5,TNFSF13B
PSMC5,TRAF3
PSMC5,TNFSF12
PSMC5,TNFRSF11A
PSMC5,REL
PSMC5,SUFU
PSMC5,OAZ2
PSMC5,FBXO5
PSMC5,TNFRSF13C
PSMC5,PRICKLE1
PSMC5,RNF146
PSMC5,TNFRSF12A
CDC25C,CDK1
CDC25C,CHEK2
CDC25C,PLK1
CDC25C,YWHAZ
CDC25C,PLK3
CDC25C,YWHAG
CDC25C,CDK2
CDC25C,YWHAE
CDC25C,SFN
CDC25C,YWHAH
CDC25C,YWHAQ
CDC25C,PRKACG
CDC25C,PRKACB
CHEK2,TP53
CHEK2,TP53BP1
CHEK2,MDC1
CHEK2,NBN
CHEK2,FOXM1
CHEK2,MDM4
CHEK2,MDM2
CHEK2,PLK3
CHEK2,RNF8
CHEK2,UBE2V2
CHEK2,UBE2N
CHEK2,RNF168
CHEK2,RAD50
CHEK2,KAT5
CHEK2,UIMC1
CHEK2,SUMO1
CHEK2,PIAS4
CHEK2,TTC5
CHEK2,HERC2
NOTCH1,NUMB
NOTCH1,PSEN1
NOTCH1,POFUT1
NOTCH1,PSEN2
NOTCH1,SPEN
NOTCH1,PSENEN
NOTCH1,DTX2
NOTCH1,POGLUT1
NOTCH1,NUMBL
NOTCH1,RPS27A
NOTCH1,SEL1L
NOTCH1,UBC
NOTCH1,UBB
NOTCH1,RAB6A
NOTCH1,RBBP8
NOTCH1,TMED2
NOTCH1,RBPJL
NOTCH1,UBA52
VAMP4,STX6
VAMP4,VTI1A
VAMP4,STX1B
VAMP4,VTI1B
VAMP4,STX3
ISG15,USP18
ISG15,UBA7
ISG15,IFIT1
ISG15,STAT1
ISG15,UBE2L6
ISG15,TRIM25
ISG15,STAT2
ISG15,UBE2N
ISG15,UBA52
ISG15,RPS27A
ISG15,UBE2E1
ISG15,PCNA
ISG15,JAK1
ISG15,POLI
ISG15,FLNB
ISG15,PPM1B
ISG15,POLH
ISG15,POLK
ISG15,MAPK3
ISG15,PLCG1
ISG15,PIN1
ISG15,RFC3
ISG15,UBC
ISG15,RFC5
ISG15,RPA3
ISG15,RPA1
ISG15,RFC1
ISG15,UBB
CFL1,LIMK1
CFL1,SSH1
CFL1,ACTA1
CFL1,LIMK2
CFL1,SSH2
CFL1,SSH3
CDC20,CDK1
CDC20,PTTG1
CDC20,CDC26
CDC20,CDC23
CDC20,ESPL1
CDC20,MAD2L1
CDC20,UBC
CDC20,PLK1
CDC20,FBXO5
CDC20,UBE2S
CDC20,CUL1
CDC20,FBXO43
CDC20,SKP1
CDC20,FZR1
CDC20,UBE2D1
CDC20,RPS27A
CDC20,PSMD6
CDC20,UBA52
CDC20,UBB
CDC20,PSMD8
CDC20,UBE2E1
CDC20,PSMD4
CDC20,PSMD14
CDC20,PSMC3
CDC20,PSMC4
CDC20,PSMC2
CDC20,PSMB2
CDC20,PSMD10
CDC20,PSMA2
CDC20,PSMA1
CDC20,PSMA4
CDC20,PSMB6
CDC20,PSMD3
CDC20,PSMA5
CDC20,PSMB3
CDC20,PSMD5
CDC20,PSME3
CDC20,PSMD11
CDC20,PSMB7
CDC20,PSMD7
CDC20,PSMB4
CDC20,PSMC1
CDC20,PSMD1
CDC20,PSMA3
CDC20,PSMB9
CDC20,PSME2
CDC20,PSMD12
CDC20,PSMA6
CDC20,PSMF1
CDC20,PSMC6
CDC20,PSME4
CDC20,PSME1
CDC20,PSMB8
CDC20,PSMB11
CDC20,PSMA8
CDC37,HSP90AA1
CDC37,EGFR
CDC37,STUB1
CDC37,HRAS
CDC37,KRAS
CDC37,CUL5
CDC37,NRAS
CDC37,EGF
CDC37,HBEGF
CDC37,NRG2
CDC37,NRG1
CDK5,PPP1R1B
CDK5,NDEL1
CDK5,MAPT
CDK5,DPYSL2
CDK5,TP53
CDK5,CRMP1
CDK5,DPYSL3
CDK5,DLG4
CDK5,FYN
CDK5,FOSB
CDK5,EFNA5
CDK5,GSK3B
CDK5,FOXO3
CDK5,JUN
CDK5,SEMA3A
CDK5,PRDX2
CDK5,NR3C1
CDK5,EPHA4
CDK5,DPYSL4
CDK5,LMNB1
CDK5,PLXNA2
CDK5,NRP1
CDK5,PLXNA1
CDK5,DPYSL5
CDK5,YWHAE
CDK5,PLXNA3
CDK5,PLXNA4
CDK5,GOLGA2
CDK5,PRDX1
CDK5,EPHA7
CDK5,EPHA5
CDK5,EPHA6
RABGGTB,RABGGTA
MAML1,NOTCH2
MAML1,SPEN
MAML1,NCOR1
DIS3,LAS1L
DIS3,NOL9
DIS3,TEX10
DIS3,SENP3
PSMB4,UBB
PSMB4,UBC
PSMB4,UBA52
PSMB4,OAZ1
PSMB4,RPS27A
PSMB4,RBX1
PSMB4,SMURF2
PSMB4,SKP1
PSMB4,WWP1
PSMB4,UBE2E1
PSMB4,ODC1
PSMB4,TP53
PSMB4,TNFRSF12A
PSMB4,UBE2D1
PSMB4,RELA
PSMB4,REL
PSMB4,FBXO5
PSMB4,TNF
PSMB4,PTTG1
PSMB4,PTEN
PSMB4,RELB
PSMB4,TNKS2
PSMB4,OAZ3
PSMB4,SPOP
PSMB4,TNKS
PSMB4,GMNN
PSMB4,OAZ2
PSMB4,ZSWIM8
PSMB4,TNFSF14
PSMB4,RUNX3
PSMB4,TNFSF13B
PSMB4,TRAF3
PSMB4,TNFSF12
PSMB4,TNFRSF11A
PSMB4,SUFU
PSMB4,GTSE1
PSMB4,VHL
PSMB4,TNFRSF1B
PSMB4,SHH
PSMB4,SKP2
PSMB4,TNFRSF13C
PSMB4,SPRED1
PSMB4,RNF146
PSMB4,PRICKLE1
PSMB4,TP73
BBS2,ARL6
BBS2,MKKS
BBS2,SSTR3
BBS2,CCT2
BBS2,CCT8
BBS2,CCT5
BBS2,CCT4
BBS2,CCT3
CTNNA1,VCL
CTNNA1,TJP1
CTNNA1,EGFR
CTNNA1,PLEKHA7
CTNNA1,DLG1
CTNNA1,KIFC3
CTNNA1,IQGAP1
CTNNA1,GNA13
CTNNA1,ZYX
CTNNA1,GNA12
CTNNA1,FMN1
CTNNA1,GJA1
CTNNA1,ENAH
CTNNA1,PIK3CA
CTNNA1,CTTN
CTNNA1,RET
CTNNA1,HGF
CTNNA1,MGAT3
CTNNA1,SRC
CTNNA1,RAP1B
CTNNA1,SLIT1
CTNNA1,EGF
CTNNA1,FGFR1
CTNNA1,IQGAP2
CTNNA1,EFNA1
CTNNA1,MET
CTNNA1,VASP
CTNNA1,PIK3R1
CTNNA1,RAP1A
CTNNA1,FYN
CTNNA1,MYO6
CTNNA1,EPHA2
CTNNA1,PTPRJ
CTNNA1,IGF1
CTNNA1,MMP7
CTNNA1,ROBO1
CTNNA1,PIP5K1A
CTNNA1,FER
CTNNA1,MMP3
CTNNA1,PAK1
CTNNA1,GFRA1
CTNNA1,IGF1R
CTNNA1,PAK2
CTNNA1,PAK3
CTNNA1,PTPN1
CTNNA1,DNM2
CTNNA1,IQGAP3
CTNNA1,GRIA2
CTNNA1,PIP5K1C
CTNNA1,EXOC3
CTNNA1,STX4
CTNNA1,GDNF
CTNNA1,MEP1B
NCOA3,NR3C1
NCOA3,RARA
NCOA3,TFF1
NCOA3,PGR
NCOA3,NCOA6
NCOA3,SRC
NCOA3,WDR5
NCOA3,PAXIP1
NCOA3,RBBP5
NCOA3,TGFA
NCOA3,GTF3A
WDR48,DCLRE1A
MRPS10,MRPL17
MRPS10,MRPL13
MRPS10,MRPL24
MRPS10,MRPL4
MRPS10,MRPL9
MRPS10,MRPL16
MRPS10,MRPL36
MRPS10,MRPL32
MRPS10,MRPL11
MRPS10,MRPL46
MRPS10,MRPL15
MRPS10,MRPL27
MRPS10,MRPL19
MRPS10,MRPL43
MRPS10,MRPL3
MRPS10,MRPL20
MRPS10,MRPL33
MRPS10,MRPL47
MRPS10,MRPL40
MRPS10,MRPL49
MRPS10,MRPL18
MRPS10,MRPL41
MRPS10,MRPL48
MRPS10,MRPL34
MRPS10,MRPL12
MRPS10,MRPL1
MRPS10,MRPL38
MRPS10,MRPL50
MRPS10,MRPL45
MRPS10,GADD45GIP1
MRPS10,MRPL51
MRPS10,MRPL35
MRPS10,MRPL53
MRPS10,MRPL54
MRPS10,MRPL30
MRPS10,MRPL57
MRPS10,MRPL39
MRPS10,MRPL28
MRPS10,MRPL55
MRPS10,MRPL10
MRPS10,MRPL52
MRPS10,OXA1L
GTF2F2,POLR2I
GTF2F2,POLR2B
GTF2F2,POLR2E
GTF2F2,POLR2H
GTF2F2,POLR2C
GTF2F2,POLR2F
GTF2F2,POLR2K
GTF2F2,POLR2L
GTF2F2,POLR2D
GTF2F2,GTF2H3
GTF2F2,GTF2H4
GTF2F2,GTF2H2
GTF2F2,MNAT1
GTF2F2,TAF5
GTF2F2,GTF2H1
GTF2F2,TAF4
GTF2F2,TAF6
GTF2F2,TAF7
GTF2F2,TAF12
GTF2F2,TAF2
GTF2F2,TAF1L
GTF2F2,TAF15
GTF2F2,TAF10
GTF2F2,SSU72
GTF2F2,ELL2
GTF2F2,METTL14
GTF2F2,PCF11
GTF2F2,METTL3
GTF2F2,INTS9
GTF2F2,INTS10
GTF2F2,TAF4B
GTF2F2,WTAP
GTF2F2,INTS12
GTF2F2,TAF3
GTF2F2,INTS8
GTF2F2,SRSF10
GTF2F2,INTS6
GTF2F2,INTS1
GTF2F2,TAF13
GTF2F2,INTS7
GTF2F2,ZC3H8
GTF2F2,INTS2
GTF2F2,NABP2
GTF2F2,ELL3
GTF2F2,NABP1
GTF2F2,TAF9B
GTF2F2,INTS5
GTF2F2,INTS4
GTF2F2,ICE1
GTF2F2,INTS3
GTF2F2,ICE2
SENP1,SUMO1
SENP1,SUMO3
ETFDH,ETFA
ETFDH,ETFB
DYNC1LI1,HSP90AA1
DYNC1LI1,RAB18
DYNC1LI1,ESPL1
DYNC1LI1,PLK1
DYNC1LI1,FKBP4
DYNC1LI1,RAB3GAP2
DYNC1LI1,RAB3GAP1
DYNC1LI1,NR3C1
DYNC1LI1,PGR
NOTCH2,PSEN1
NOTCH2,PSEN2
NOTCH2,POFUT1
NOTCH2,NUMB
NOTCH2,PSENEN
NOTCH2,TMED2
NOTCH2,NUMBL
STIM1,ORAI1
STIM1,ORAI2
STIM1,ORAI3
ERCC4,RAD52
ERCC4,EXO1
ERCC4,WRN
ERCC4,TOP3A
ERCC4,RAD1
ERCC4,RPA1
ERCC4,RAD17
ERCC4,HUS1
ERCC4,TOPBP1
ERCC4,RAD9A
ERCC4,NBN
ERCC4,RPA3
ERCC4,RFC3
ERCC4,RFC5
ERCC4,RAD50
ERCC4,RAD9B
ERCC4,RBBP8
ERCC4,USP1
ERCC4,RMI2
ERCC4,KAT5
TAF9B,TP53
NOL6,UTP6
NOL6,WDR46
NOL6,RRP9
NOL6,WDR43
NOL6,NOP14
NOL6,PDCD11
NOL6,MPHOSPH10
NOL6,PWP2
NOL6,NOP56
NOL6,IMP4
NOL6,BMS1
NOL6,UTP15
NOL6,KRR1
NOL6,DHX37
NOL6,DDX52
NOL6,UTP14A
NOL6,NOC4L
NOL6,UTP3
NOL6,IMP3
NOL6,DDX49
NOL6,RCL1
NOL6,RPS5
NOL6,RPS8
NOL6,RBM28
NOL6,RPS7
NOL6,RPS13
NOL6,RPS9
NOL6,RPS16
NOL6,DDX47
NOL6,RPS11
NOL6,RPS15A
NOL6,RPS24
NOL6,RPS14
NOL6,RPS6
NOL6,RPS23
NOL6,RPS28
NOL6,RPS3A
NOL6,RRP1
NOL6,RPS2
NOL6,XRN2
MAP3K7,TRAF6
MAP3K7,TAB2
MAP3K7,MYD88
MAP3K7,UBE2N
MAP3K7,PRKCQ
MAP3K7,RELA
MAP3K7,NLK
MAP3K7,XIAP
MAP3K7,TNFRSF1A
MAP3K7,MAP4K4
MAP3K7,MAPK14
MAP3K7,PDPK1
MAP3K7,MAP4K1
MAP3K7,UBE2V1
MAP3K7,TLR2
MAP3K7,TNFAIP3
MAP3K7,TGFBR1
MAP3K7,NFKBIB
MAP3K7,TGFBR2
MAP3K7,TRADD
MAP3K7,TRAF5
MAP3K7,MAPK11
MAP3K7,MAP4K5
MAP3K7,MAPK12
MAP3K7,MAPK13
MAP3K7,WNT1
MAP3K7,NKX2-5
MAP3K7,PPM1B
MAP3K7,STRAP
MAP3K7,PRKAA1
MAP3K7,RGMA
UBE2B,UBE2V2
UBE2B,UBE2N
SRSF2,NXF1
CAST,CAPNS2
CAST,CDK5R1
EP300,FOXO3
EP300,SIRT1
EP300,KMT2D
EP300,KMT2C
EP300,RELA
EP300,TCF7L2
EP300,MYB
EP300,HDAC1
EP300,NCOA2
EP300,NCOR1
EP300,IRF3
EP300,HDAC2
EP300,SUMO1
EP300,HDAC3
EP300,NR3C1
EP300,FOXO1
EP300,STAT1
EP300,NCOA6
EP300,STAT3
EP300,YY1
EP300,VEGFA
EP300,VDR
EP300,STAT5A
EP300,STAT5B
EP300,SIN3A
EP300,KLF4
EP300,SPEN
EP300,RB1
EP300,KDM6A
EP300,UBE2I
EP300,TNF
EP300,HSF1
EP300,HIPK2
EP300,SNIP1
EP300,SKP2
EP300,RUNX3
EP300,FOXO4
EP300,RUNX1
EP300,PPARGC1A
EP300,MITF
EP300,TP73
EP300,IRF7
EP300,TP63
EP300,WDR5
EP300,MAPK14
EP300,PML
EP300,FOXH1
EP300,LDHA
EP300,MAX
EP300,KRAS
EP300,UBC
EP300,HSPA8
EP300,EPO
EP300,PCK1
EP300,PAXIP1
EP300,NR1D1
EP300,PRMT6
EP300,SIN3B
EP300,RBBP5
EP300,TGFB1
EP300,UBA52
EP300,HES1
EP300,HOXB3
EP300,RBBP4
EP300,IFNB1
EP300,RBBP7
EP300,XRCC1
EP300,UBB
EP300,RPS27A
EP300,LIG3
EP300,HSPA1B
EP300,HOXA1
DHX38,NXF1
DHX38,PAPOLA
DHX38,RANBP2
DHX38,NUP214
DHX38,NUP88
DHX38,NUP107
DHX38,NUP133
DHX38,NUP50
DHX38,NUP155
DHX38,NUP188
DHX38,TPR
DHX38,NUP93
DHX38,PCF11
DHX38,NUDT21
DHX38,NUP62
DHX38,NUP160
DHX38,NUP43
DHX38,NUP153
DHX38,NDC1
DHX38,RAE1
DHX38,NUP37
DHX38,POM121
DHX38,NUP35
DHX38,NUP210
DHX38,NUP205
IRF9,MX1
IRF9,IFIT1
IRF9,OAS1
IRF9,OAS2
IRF9,TYK2
IRF9,JAK1
IRF9,RSAD2
IRF9,MX2
IRF9,OAS3
IRF9,ADAR
IRF9,PML
CUL4B,UBC
CUL4B,UBB
CUL4B,RPS27A
CUL4B,RNF111
CUL4B,YY1
CUL4B,LIG3
CUL4B,XRCC1
CUL4B,NFRKB
CUL4B,RUVBL1
CUL4B,UBA52
CUL4B,INO80D
CUL4B,INO80B
CUL4B,MCRS1
CUL4B,INO80E
CUL4B,TFPT
CUL4B,ELL
RPS7,UBA52
RPS7,RPS8
RPS7,RPS9
RPS7,RPSA
RPS7,EIF2S3
RPS7,NOP56
RPS7,IMP3
RPS7,RRP7A
RPS7,NOC4L
RPS7,MPHOSPH10
RPS7,KRR1
RPS7,RRP9
RPS7,UTP6
RPS7,RCL1
RPS7,UTP14A
RPS7,WDR46
RPS7,IMP4
RPS7,NOP14
RPS7,BMS1
RPS7,UTP15
RPS7,UTP3
RPS7,PWP2
RPS7,PDCD11
RPS7,EIF2S2
RPS7,WDR43
RPS7,DDX52
RPS7,XRN2
RPS7,DDX47
RPS7,SPCS1
RPS7,DDX49
RPS7,SEC11A
RPS7,DHX37
RPS7,RRP1
RPS7,RRP36
RPS7,SPCS3
RPS7,SEC11C
RPS7,SPCS2
RPL23A,RPL4
RPL23A,RPL35
RPL23A,RPS24
RPL23A,RPS27A
RPL23A,RPL24
RPL23A,RPSA
RPL23A,RPS29
RPL23A,RPS13
RPL23A,RPS15A
RPL23A,RPL8
RPL23A,RPS6
RPL23A,RPLP2
RPL23A,RPS4X
RPL23A,RPS17
RPL23A,RPL28
RPL23A,RPS18
RPL23A,RPS28
RPL23A,RPL27
RPL23A,RPL39
RPL23A,RPS3
RPL23A,RPS3A
RPL23A,RPS2
RPL23A,RPS19
RPL23A,RPS26
RPL23A,RPL29
RPL23A,RPS15
RPL23A,RPL26
RPL23A,RPS5
RPL23A,RPS11
RPL23A,RPL6
RPL23A,RPS10
RPL23A,RPL35A
RPL23A,RPS25
RPL23A,RPS14
RPL23A,RPL32
RPL23A,RPS23
RPL23A,RPL36A
RPL23A,RPS9
RPL23A,RPS21
RPL23A,RPLP0
RPL23A,RPLP1
RPL23A,RPL5
RPL23A,UBA52
RPL23A,RPS8
RPL23A,RPS12
RPL23A,RPS16
RPL23A,EIF2S3
RPL23A,EIF2S2
RPL23A,SEC11A
RPL23A,SPCS1
RPL23A,SEC11C
RPL23A,SPCS3
RPL23A,SPCS2
RPL19,RPS10
RPL19,UBA52
RPL19,RPS8
RPL19,RPS2
RPL19,RPS19
RPL19,RPL26
RPL19,RPS26
RPL19,RPS16
RPL19,RPS12
RPL19,RPS25
RPL19,RPL5
RPL19,RPS14
RPL19,RPLP0
RPL19,RPS21
RPL19,RPLP1
RPL19,RPS15
RPL19,RPL29
RPL19,RPL6
RPL19,RPS11
RPL19,RPS5
RPL19,RPL28
RPL19,RPS15A
RPL19,RPL8
RPL19,RPL35
RPL19,RPS6
RPL19,RPL23
RPL19,RPSA
RPL19,RPL24
RPL19,RPS29
RPL19,RPS27A
RPL19,RPS24
RPL19,RPL4
RPL19,RPS18
RPL19,RPL32
RPL19,RPL36A
RPL19,RPS13
RPL19,RPS9
RPL19,RPS23
RPL19,RPL35A
RPL19,RPL39
RPL19,RPS3A
RPL19,RPS17
RPL19,RPS4X
RPL19,RPLP2
RPL19,RPS28
RPL19,RPS3
RPL19,RPL21
RPL19,RPL27
RPL19,EIF2S3
RPL19,EIF2S2
RPL19,SPCS1
RPL19,SPCS2
RPL19,SEC11A
RPL19,SPCS3
RPL19,SEC11C
POLR2I,POLR2K
POLR2I,POLR2L
POLR2I,SSU72
POLR2I,UBA52
POLR2I,RBBP5
POLR2I,TAF12
POLR2I,SRSF10
POLR2I,TAF15
POLR2I,TAF4
POLR2I,TAF10
POLR2I,RPS27A
POLR2I,UBB
POLR2I,INTS8
POLR2I,INTS9
POLR2I,INTS12
POLR2I,INTS5
POLR2I,TAF6
POLR2I,TAF13
POLR2I,WDR5
POLR2I,INTS3
POLR2I,INTS1
POLR2I,NABP2
POLR2I,ELL2
POLR2I,WTAP
POLR2I,INTS4
POLR2I,TAF2
POLR2I,INTS10
POLR2I,XRCC1
POLR2I,INTS7
POLR2I,UBC
POLR2I,TAF7
POLR2I,INTS6
POLR2I,TAF5
POLR2I,TAF3
POLR2I,INTS2
POLR2I,ICE1
POLR2I,TAF1L
POLR2I,ELL3
POLR2I,NABP1
POLR2I,ICE2
POLR2I,ZC3H8
POLR2I,TAF4B
RPS15,RPS2
RPS15,RPS26
RPS15,RPS5
RPS15,RPS19
RPS15,RPS21
RPS15,RPS8
RPS15,RPS16
RPS15,UBA52
RPS15,RPS4X
RPS15,RPS18
RPS15,RPS17
RPS15,RPS28
RPS15,RPS3A
RPS15,RPS3
RPS15,RPS9
RPS15,RPS23
RPS15,RPS25
RPS15,RPS24
RPS15,RPS27A
RPS15,RPS6
RPS15,RPS15A
RPS15,RPS29
RPS15,RPSA
RPS15,EIF2S2
RPS15,EIF2S3
RPS15,SPCS1
RPS15,SEC11A
RPS15,SEC11C
RPS15,SPCS3
RPS15,SPCS2
EXOSC1,EXOSC10
EXOSC1,EXOSC5
EXOSC1,IMP4
EXOSC1,UTP3
EXOSC1,IMP3
EXOSC1,FCF1
EXOSC1,WDR46
EXOSC1,NOP56
EXOSC1,KRR1
EXOSC1,RRP36
EXOSC1,UTP15
EXOSC1,PWP2
EXOSC1,RRP9
EXOSC1,WDR43
EXOSC1,UTP6
EXOSC1,DDX47
EXOSC1,RRP7A
EXOSC1,RCL1
EXOSC1,DDX49
EXOSC1,RPS9
EXOSC1,PDCD11
EXOSC1,NOC4L
EXOSC1,NOP14
EXOSC1,BMS1
EXOSC1,DDX52
EXOSC1,MPHOSPH10
EXOSC1,NOL11
EXOSC1,DHX37
EXOSC1,RPS2
EXOSC1,UTP14A
EXOSC1,RPS14
EXOSC1,RPS6
MET,SH3KBP1
MET,SHC1
MET,PTPN1
MET,PIK3CA
MET,PTPRJ
MET,NRAS
MET,PLCG1
MET,SEMA4D
MET,SOS1
MET,SRC
MET,PIK3R1
MET,RANBP9
MET,RRAS
MET,RAC1
MET,PTPN2
MET,PTK2
MET,VEGFA
MET,RAB4A
MET,RAP1A
MET,RAP1B
MET,RAPGEF1
MET,RAB5A
MET,USP8
MET,UBC
MET,UBA52
MET,SH3GL2
MET,RPS27A
MET,UBB
VAMP3,STX3
VAMP3,STX1B
CYCS,UQCRFS1
CYCS,MT-CYB
CYCS,UQCRB
CYCS,UQCRQ
CYCS,UQCRH
CYCS,SURF1
CYCS,SCO2
CYCS,SCO1
CYCS,SIRT5
CYCS,TACO1
CYCS,VDAC1
ACTR1A,FKBP4
ACTR1A,HSP90AA1
ACTR1A,RAB18
ACTR1A,RAB8A
ACTR1A,PLK1
ACTR1A,RAB3GAP1
ACTR1A,PGR
ACTR1A,RAB3GAP2
ACTR1A,NR3C1
ACTR1A,AR
ACTR1A,NR3C2
CDC40,RANBP2
CDC40,PAPOLA
CDC40,RAE1
CDC40,NXF1
CDC40,NUP133
CDC40,NUP107
CDC40,NUDT21
CDC40,NUP93
CDC40,NUP37
CDC40,PCF11
CDC40,CPSF7
CDC40,NUP160
CDC40,NUP35
CDC40,NUP54
CDC40,TPR
CDC40,NUP153
CDC40,NUP43
CDC40,NUP214
CDC40,NUP50
CDC40,NDC1
CDC40,CLP1
CDC40,POM121C
CDC40,NUP188
CDC40,NUP155
CDC40,NUP88
CDC40,NUP205
CDC40,POM121
PRKAG1,STK11
PRKAG1,ACACA
PRKAG1,ULK1
PRKAG1,STRADB
PRKAG1,TBC1D1
