Gene1,stId,name,Gene2,connected_driver_gene,gene_type,mutation_matrix
KPNB1,KPNB1,KPNB1,NUP188,,3,0.0332573402781127
KPNB1,KPNB1,KPNB1,SMAD4,SMAD4,2,0.0332573402781127
KPNB1,KPNB1,KPNB1,PTPN2,,3,0.0332573402781127
KPNB1,KPNB1,KPNB1,SMAD3,SMAD3,2,0.0332573402781127
KPNB1,KPNB1,KPNB1,NUP35,,3,0.0332573402781127
KPNB1,KPNB1,KPNB1,POM121,,3,0.0332573402781127
KPNB1,KPNB1,KPNB1,MET,MET,2,0.0332573402781127
GAB2,GAB2,GAB2,GRB2,,3,0.0167177169215377
GAB2,GAB2,GAB2,PTPN11,PTPN11,2,0.0167177169215377
GAB2,GAB2,GAB2,LYN,,3,0.0167177169215377
GAB2,GAB2,GAB2,SYK,SYK,2,0.0167177169215377
GAB2,GAB2,GAB2,SHC1,,3,0.0167177169215377
GAB2,GAB2,GAB2,PIK3R1,PIK3R1,2,0.0167177169215377
GAB2,GAB2,GAB2,PIK3CB,PIK3CB,2,0.0167177169215377
GAB2,GAB2,GAB2,HCK,,3,0.0167177169215377
GAB2,GAB2,GAB2,KIT,KIT,2,0.0167177169215377
GAB2,GAB2,GAB2,IL6ST,IL6ST,2,0.0167177169215377
GAB2,GAB2,GAB2,PIK3R2,,3,0.0167177169215377
GAB2,GAB2,GAB2,PIK3CA,PIK3CA,2,0.0167177169215377
GAB2,GAB2,GAB2,SOS1,,3,0.0167177169215377
GAB2,GAB2,GAB2,RHOA,RHOA,2,0.0167177169215377
GAB2,GAB2,GAB2,JAK1,JAK1,2,0.0167177169215377
GAB2,GAB2,GAB2,MAP2K1,MAP2K1,2,0.0167177169215377
GAB2,GAB2,GAB2,IL6,IL6,2,0.0167177169215377
GAB2,GAB2,GAB2,PRKCZ,,3,0.0167177169215377
GAB2,GAB2,GAB2,PIK3R3,,3,0.0167177169215377
GAB2,GAB2,GAB2,PIK3CD,,3,0.0167177169215377
GAB2,GAB2,GAB2,IL6R,,3,0.0167177169215377
GAB2,GAB2,GAB2,MS4A2,,3,0.0167177169215377
GAB2,GAB2,GAB2,SMPD1,,3,0.0167177169215377
GAB2,GAB2,GAB2,IKBKG,,3,0.0167177169215377
GAB2,GAB2,GAB2,MAP2K2,MAP2K2,2,0.0167177169215377
GAB2,GAB2,GAB2,IKZF3,,3,0.0167177169215377
GAB2,GAB2,GAB2,LMO4,,3,0.0167177169215377
GAB2,GAB2,GAB2,UGCG,,3,0.0167177169215377
GAB2,GAB2,GAB2,PDPK1,,3,0.0167177169215377
GAB2,GAB2,GAB2,SGMS1,,3,0.0167177169215377
CARD11,CARD11,CARD11,PRKCQ,,1,0.0239216022554301
CARD11,CARD11,CARD11,IKBKG,,1,0.0239216022554301
CARD11,CARD11,CARD11,PRKCB,,1,0.0239216022554301
CARD11,CARD11,CARD11,MAP3K7,,1,0.0239216022554301
CARD11,CARD11,CARD11,CHUK,,1,0.0239216022554301
CARD11,CARD11,CARD11,RIPK2,,1,0.0239216022554301
CARD11,CARD11,CARD11,UBE2N,,1,0.0239216022554301
CARD11,CARD11,CARD11,TAB2,,1,0.0239216022554301
CARD11,CARD11,CARD11,UBE2V1,,1,0.0239216022554301
ERCC2,ERCC2,ERCC2,MNAT1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2H3,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,ERCC3,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2H2,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2H4,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2H1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2E1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2C,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2B,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2B,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2F1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2F2,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2D,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2L,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2E,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2F,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2K,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2A2,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2I,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2J,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,GTF2A1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,XRCC1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,MMS19,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,POLR2H,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,LIG1,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,LIG3,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF15,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF6,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF5,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF1L,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,UBB,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF12,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,UBC,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF10,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,RNF111,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,RPS27A,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF7,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF2,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF4B,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF4,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF3,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF11,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF9B,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF13,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,UBA52,,1,0.1074176507853541
ERCC2,ERCC2,ERCC2,TAF9,,1,0.1074176507853541
RPL37,RPL37,RPL37,RPS3A,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL7A,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS4X,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPLP2,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS17,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS28,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL39,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS3,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS24,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL4,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPSA,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS29,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS18,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL38,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS15,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS7,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS27A,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPLP1,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS26,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS9,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS23,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS16,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS6,,3,0.0095428900830744
RPL37,RPL37,RPL37,UBA52,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS19,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS2,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL6,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS11,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS5,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS13,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS15A,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL8,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPLP0,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS8,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS10,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS21,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPL5,RPL5,2,0.0095428900830744
RPL37,RPL37,RPL37,RPS14,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS25,,3,0.0095428900830744
RPL37,RPL37,RPL37,RPS12,,3,0.0095428900830744
RPL37,RPL37,RPL37,EIF2S2,,3,0.0095428900830744
RPL37,RPL37,RPL37,SPCS1,,3,0.0095428900830744
RPL37,RPL37,RPL37,EIF2S3,,3,0.0095428900830744
RPL37,RPL37,RPL37,SEC11A,,3,0.0095428900830744
RPL37,RPL37,RPL37,SPCS3,,3,0.0095428900830744
RPL37,RPL37,RPL37,SEC11C,,3,0.0095428900830744
RPL37,RPL37,RPL37,SPCS2,,3,0.0095428900830744
MRPS23,MRPS23,MRPS23,MRPL43,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL9,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL41,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL54,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL11,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL37,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL17,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL20,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL13,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL32,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL50,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL24,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL40,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL49,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL48,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL45,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL47,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL35,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL42,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL3,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL28,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL18,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL19,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL16,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL15,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL27,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL4,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL14,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL38,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL36,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL10,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL46,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL53,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL51,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL30,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,GADD45GIP1,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL33,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL39,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL57,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL34,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL12,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL1,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL55,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,MRPL52,,3,0.0023664741779865
MRPS23,MRPS23,MRPS23,OXA1L,,3,0.0023664741779865
EPHA3,EPHA3,EPHA3,RHOA,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,NGEF,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,SRC,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,FYN,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,YES1,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,LYN,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,LCK,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,HCK,,1,0.0422560295243828
EPHA3,EPHA3,EPHA3,FGR,,1,0.0422560295243828
C1QA,C1QA,C1QA,C1QB,,3,0.0048518383208335
C1QA,C1QA,C1QA,C1QC,,3,0.0048518383208335
C1QA,C1QA,C1QA,C1R,,3,0.0048518383208335
C1QA,C1QA,C1QA,C1S,,3,0.0048518383208335
C1QA,C1QA,C1QA,SERPING1,,3,0.0048518383208335
C1QA,C1QA,C1QA,C4B,,3,0.0048518383208335
C1QA,C1QA,C1QA,C4A,,3,0.0048518383208335
C1QA,C1QA,C1QA,C2,,3,0.0048518383208335
C1QA,C1QA,C1QA,IGHV3-11,,3,0.0048518383208335
FLNA,FLNA,FLNA,MAPK8,,1,0.0300201913807443
FLNA,FLNA,FLNA,IKBKG,,1,0.0300201913807443
FLNA,FLNA,FLNA,MAPK9,,1,0.0300201913807443
FLNA,FLNA,FLNA,MAPK10,,1,0.0300201913807443
MRPS18B,MRPS18B,MRPS18B,MRPL45,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL48,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL24,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL11,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL49,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL14,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL37,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL40,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL43,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL9,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL18,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL3,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,GADD45GIP1,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL54,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL38,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL42,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL13,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL47,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL16,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL41,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL17,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL20,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL4,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL19,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL35,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL33,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL10,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL46,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL32,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL27,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL51,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL15,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL36,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL50,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL57,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL12,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL53,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL28,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL30,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL34,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL55,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL39,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL52,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,MRPL1,,3,0.0121139385179294
MRPS18B,MRPS18B,MRPS18B,OXA1L,,3,0.0121139385179294
EPHB2,EPHB2,EPHB2,SDC2,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,RRAS,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,SRC,SRC,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,SYNJ1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,RASA1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,MMP2,MMP2,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,PTK2,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,MMP9,MMP9,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,YES1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,HRAS,HRAS,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,PTPN13,PTPN13,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,KRAS,KRAS,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,L1CAM,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,PSEN1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,GIT1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,PSEN2,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,PIK3CA,PIK3CA,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,NRAS,NRAS,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,PAK1,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,NCSTN,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,FYN,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,PSENEN,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,MYL12A,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,NGEF,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,MAP3K7,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,PIK3R1,PIK3R1,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,MAP4K4,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,LCK,LCK,2,0.0230114132887686
EPHB2,EPHB2,EPHB2,LYN,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,HCK,,3,0.0230114132887686
EPHB2,EPHB2,EPHB2,FGR,,3,0.0230114132887686
THOC2,THOC2,THOC2,NXF1,,3,0.0231902787765354
THOC2,THOC2,THOC2,NXT1,,3,0.0231902787765354
COL1A2,COL1A2,COL1A2,PCOLCE,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,CRTAP,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGA2,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,PPIB,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGB3,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,P4HB,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,P4HA1,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGA11,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGB1,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,P4HA2,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGA1,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,PCOLCE2,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,ITGAV,ITGAV,2,0.031178065917165
COL1A2,COL1A2,COL1A2,P4HA3,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,TLL1,,3,0.031178065917165
COL1A2,COL1A2,COL1A2,SDC1,,3,0.031178065917165
PTCH1,PTCH1,PTCH1,SHH,,1,0.0421820923943893
PTCH1,PTCH1,PTCH1,UBB,,1,0.0421820923943893
PTCH1,PTCH1,PTCH1,UBC,,1,0.0421820923943893
PTCH1,PTCH1,PTCH1,STIL,,1,0.0421820923943893
PTCH1,PTCH1,PTCH1,UBA52,,1,0.0421820923943893
CNOT4,CNOT4,CNOT4,PABPC1,PABPC1,2,0.0116650229822571
CNOT4,CNOT4,CNOT4,EIF4G1,,3,0.0116650229822571
CNOT4,CNOT4,CNOT4,EIF4E,,3,0.0116650229822571
CNOT4,CNOT4,CNOT4,EIF4A3,,3,0.0116650229822571
CNOT4,CNOT4,CNOT4,EIF4A2,EIF4A2,2,0.0116650229822571
CNOT4,CNOT4,CNOT4,EIF4A1,,3,0.0116650229822571
CNOT4,CNOT4,CNOT4,PAIP1,,3,0.0116650229822571
CDC42,CDC42,CDC42,WAS,WAS,2,0.0192105489300027
CDC42,CDC42,CDC42,WASL,,3,0.0192105489300027
CDC42,CDC42,CDC42,PAK1,,3,0.0192105489300027
CDC42,CDC42,CDC42,PARD6B,,3,0.0192105489300027
CDC42,CDC42,CDC42,PARD6A,,3,0.0192105489300027
CDC42,CDC42,CDC42,ITSN1,,3,0.0192105489300027
CDC42,CDC42,CDC42,PAK2,,3,0.0192105489300027
CDC42,CDC42,CDC42,PAK4,,3,0.0192105489300027
CDC42,CDC42,CDC42,IQGAP1,,3,0.0192105489300027
CDC42,CDC42,CDC42,PAK3,,3,0.0192105489300027
CDC42,CDC42,CDC42,DOCK9,,3,0.0192105489300027
CDC42,CDC42,CDC42,RACGAP1,,3,0.0192105489300027
CDC42,CDC42,CDC42,MAPK8,MAPK8,2,0.0192105489300027
CDC42,CDC42,CDC42,PARD6G,,3,0.0192105489300027
CDC42,CDC42,CDC42,ACTR2,,3,0.0192105489300027
CDC42,CDC42,CDC42,CDC42BPA,,3,0.0192105489300027
CDC42,CDC42,CDC42,VAV1,VAV1,2,0.0192105489300027
CDC42,CDC42,CDC42,EXOC7,,3,0.0192105489300027
CDC42,CDC42,CDC42,MCF2,,3,0.0192105489300027
CDC42,CDC42,CDC42,MCF2L,,3,0.0192105489300027
CDC42,CDC42,CDC42,RAP1A,,3,0.0192105489300027
CDC42,CDC42,CDC42,SRC,SRC,2,0.0192105489300027
CDC42,CDC42,CDC42,IQGAP2,,3,0.0192105489300027
CDC42,CDC42,CDC42,PXN,,3,0.0192105489300027
CDC42,CDC42,CDC42,TIAM1,,3,0.0192105489300027
CDC42,CDC42,CDC42,MAP3K11,,3,0.0192105489300027
CDC42,CDC42,CDC42,ITSN2,,3,0.0192105489300027
CDC42,CDC42,CDC42,CDH1,CDH1,2,0.0192105489300027
CDC42,CDC42,CDC42,DOCK7,,3,0.0192105489300027
CDC42,CDC42,CDC42,VAV2,,3,0.0192105489300027
CDC42,CDC42,CDC42,MAPK9,,3,0.0192105489300027
CDC42,CDC42,CDC42,PTK2,,3,0.0192105489300027
CDC42,CDC42,CDC42,KALRN,,3,0.0192105489300027
CDC42,CDC42,CDC42,DIAPH3,,3,0.0192105489300027
CDC42,CDC42,CDC42,ROCK1,,3,0.0192105489300027
CDC42,CDC42,CDC42,FGD1,,3,0.0192105489300027
CDC42,CDC42,CDC42,DOCK11,,3,0.0192105489300027
CDC42,CDC42,CDC42,DOCK1,,3,0.0192105489300027
CDC42,CDC42,CDC42,NCK1,,3,0.0192105489300027
CDC42,CDC42,CDC42,SPATA13,,3,0.0192105489300027
CDC42,CDC42,CDC42,VAV3,,3,0.0192105489300027
CDC42,CDC42,CDC42,PIK3CA,PIK3CA,2,0.0192105489300027
CDC42,CDC42,CDC42,DOCK10,,3,0.0192105489300027
CDC42,CDC42,CDC42,PARD3,,3,0.0192105489300027
CDC42,CDC42,CDC42,PRKCZ,,3,0.0192105489300027
CDC42,CDC42,CDC42,ROCK2,,3,0.0192105489300027
CDC42,CDC42,CDC42,PRKCI,,3,0.0192105489300027
CDC42,CDC42,CDC42,DOCK6,,3,0.0192105489300027
CDC42,CDC42,CDC42,NGEF,,3,0.0192105489300027
CDC42,CDC42,CDC42,SRGAP1,,3,0.0192105489300027
CDC42,CDC42,CDC42,VEGFA,VEGFA,2,0.0192105489300027
CDC42,CDC42,CDC42,GIT1,,3,0.0192105489300027
CDC42,CDC42,CDC42,CTNND1,CTNND1,2,0.0192105489300027
CDC42,CDC42,CDC42,LCK,LCK,2,0.0192105489300027
CDC42,CDC42,CDC42,TRIO,,3,0.0192105489300027
CDC42,CDC42,CDC42,IQGAP3,,3,0.0192105489300027
CDC42,CDC42,CDC42,PIK3CB,PIK3CB,2,0.0192105489300027
CDC42,CDC42,CDC42,FYN,,3,0.0192105489300027
CDC42,CDC42,CDC42,PLD1,,3,0.0192105489300027
CDC42,CDC42,CDC42,GIT2,,3,0.0192105489300027
CDC42,CDC42,CDC42,FGD3,,3,0.0192105489300027
CDC42,CDC42,CDC42,PIK3R1,PIK3R1,2,0.0192105489300027
CDC42,CDC42,CDC42,RAC2,,3,0.0192105489300027
CDC42,CDC42,CDC42,FGD4,,3,0.0192105489300027
CDC42,CDC42,CDC42,LIMK2,,3,0.0192105489300027
CDC42,CDC42,CDC42,CTNNB1,CTNNB1,2,0.0192105489300027
CDC42,CDC42,CDC42,RAP1B,,3,0.0192105489300027
CDC42,CDC42,CDC42,SRGAP3,SRGAP3,2,0.0192105489300027
CDC42,CDC42,CDC42,MAPK14,,3,0.0192105489300027
CDC42,CDC42,CDC42,PAFAH1B1,,3,0.0192105489300027
CDC42,CDC42,CDC42,SRGAP2,,3,0.0192105489300027
CDC42,CDC42,CDC42,CDH2,,3,0.0192105489300027
CDC42,CDC42,CDC42,MET,MET,2,0.0192105489300027
CDC42,CDC42,CDC42,KDR,KDR,2,0.0192105489300027
CDC42,CDC42,CDC42,DVL1,,3,0.0192105489300027
CDC42,CDC42,CDC42,MAP3K1,MAP3K1,2,0.0192105489300027
CDC42,CDC42,CDC42,PIK3CD,,3,0.0192105489300027
CDC42,CDC42,CDC42,YES1,,3,0.0192105489300027
CDC42,CDC42,CDC42,MAPK10,,3,0.0192105489300027
CDC42,CDC42,CDC42,ACTA1,,3,0.0192105489300027
CDC42,CDC42,CDC42,RALBP1,,3,0.0192105489300027
CDC42,CDC42,CDC42,GNB1,,3,0.0192105489300027
CDC42,CDC42,CDC42,LCP2,,3,0.0192105489300027
CDC42,CDC42,CDC42,NME1,NME1,2,0.0192105489300027
CDC42,CDC42,CDC42,ITGB1,,3,0.0192105489300027
CDC42,CDC42,CDC42,SLIT2,,3,0.0192105489300027
