Gene1,stId,name,Gene2,connected_driver_gene,gene_type,expression_matrix
RPL35A,RPL35A,RPL35A,RPL6,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPL8,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPLP0,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS10,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS11,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS12,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS13,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS14,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS15A,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS18,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS19,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS2,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS21,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS24,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS25,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS27A,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS28,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS29,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS3,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS4X,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS5,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS6,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,RPS8,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,UBA52,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,EIF2S2,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,EIF2S3,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,SEC11A,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,SEC11C,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,SPCS1,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,SPCS2,,3,-0.0500011547557938
RPL35A,RPL35A,RPL35A,SPCS3,,3,-0.0500011547557938
RPL36A,RPL36A,RPL36A,RPL6,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPL8,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPLP0,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS10,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS11,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS12,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS13,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS14,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS19,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS21,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS25,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS27A,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS29,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS3,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS4X,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS5,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,RPS8,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,EIF2S2,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,SEC11A,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,SEC11C,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,SPCS1,,3,-0.0500010138096912
RPL36A,RPL36A,RPL36A,SPCS3,,3,-0.0500010138096912
RPL37,RPL37,RPL37,RPL38,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPL39,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPL4,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPL5,RPL5,2,0.4200067103659188
RPL37,RPL37,RPL37,RPL6,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPL7A,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPL8,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPLP0,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPLP1,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPLP2,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS10,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS11,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS12,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS13,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS14,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS15,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS15A,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS16,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS17,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS18,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS19,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS2,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS21,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS23,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS24,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS25,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS26,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS27A,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS28,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS29,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS3,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS3A,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS4X,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS5,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS6,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS7,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS8,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPS9,,3,0.4200067103659188
RPL37,RPL37,RPL37,RPSA,,3,0.4200067103659188
RPL37,RPL37,RPL37,UBA52,,3,0.4200067103659188
RPL37,RPL37,RPL37,EIF2S2,,3,0.4200067103659188
RPL37,RPL37,RPL37,EIF2S3,,3,0.4200067103659188
RPL37,RPL37,RPL37,SEC11A,,3,0.4200067103659188
RPL37,RPL37,RPL37,SEC11C,,3,0.4200067103659188
RPL37,RPL37,RPL37,SPCS1,,3,0.4200067103659188
RPL37,RPL37,RPL37,SPCS2,,3,0.4200067103659188
RPL37,RPL37,RPL37,SPCS3,,3,0.4200067103659188
RPL38,RPL38,RPL38,RPL39,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPL4,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPL5,RPL5,2,0.2500054533973631
RPL38,RPL38,RPL38,RPL6,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPL7A,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPL8,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPLP0,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPLP1,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPLP2,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS10,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS11,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS12,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS13,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS14,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS15,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS15A,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS16,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS17,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS18,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS19,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS2,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS21,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS23,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS24,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS25,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS26,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS27A,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS28,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS29,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS3,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS3A,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS4X,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS5,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS6,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS7,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS8,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPS9,,3,0.2500054533973631
RPL38,RPL38,RPL38,RPSA,,3,0.2500054533973631
RPL38,RPL38,RPL38,UBA52,,3,0.2500054533973631
RPL38,RPL38,RPL38,EIF2S2,,3,0.2500054533973631
RPL38,RPL38,RPL38,EIF2S3,,3,0.2500054533973631
RPL38,RPL38,RPL38,SEC11A,,3,0.2500054533973631
RPL38,RPL38,RPL38,SEC11C,,3,0.2500054533973631
RPL38,RPL38,RPL38,SPCS1,,3,0.2500054533973631
RPL38,RPL38,RPL38,SPCS2,,3,0.2500054533973631
RPL38,RPL38,RPL38,SPCS3,,3,0.2500054533973631
RPL6,RPL6,RPL6,RPL8,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPLP0,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS10,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS12,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS13,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS14,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS19,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS21,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS25,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS29,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS3,,3,-0.2700064218429523
RPL6,RPL6,RPL6,RPS4X,,3,-0.2700064218429523
RPL6,RPL6,RPL6,EIF2S2,,3,-0.2700064218429523
RPL6,RPL6,RPL6,SEC11A,,3,-0.2700064218429523
RPL6,RPL6,RPL6,SEC11C,,3,-0.2700064218429523
RPL6,RPL6,RPL6,SPCS1,,3,-0.2700064218429523
RPL6,RPL6,RPL6,SPCS3,,3,-0.2700064218429523
RPL7,RPL7,RPL7,RPL7A,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPL8,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPLP0,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPLP1,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPLP2,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS10,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS11,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS12,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS13,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS14,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS15,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS15A,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS16,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS17,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS18,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS19,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS2,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS21,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS23,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS24,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS25,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS26,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS27A,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS28,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS29,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS3,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS3A,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS4X,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS5,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS6,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS7,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS8,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPS9,,3,-0.5200092041348484
RPL7,RPL7,RPL7,RPSA,,3,-0.5200092041348484
RPL7,RPL7,RPL7,UBA52,,3,-0.5200092041348484
RPL7,RPL7,RPL7,EIF2S2,,3,-0.5200092041348484
RPL7,RPL7,RPL7,EIF2S3,,3,-0.5200092041348484
RPL7,RPL7,RPL7,SEC11A,,3,-0.5200092041348484
RPL7,RPL7,RPL7,SEC11C,,3,-0.5200092041348484
RPL7,RPL7,RPL7,SPCS1,,3,-0.5200092041348484
RPL7,RPL7,RPL7,SPCS2,,3,-0.5200092041348484
RPL7,RPL7,RPL7,SPCS3,,3,-0.5200092041348484
RPL7A,RPL7A,RPL7A,RPL8,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPLP0,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPLP1,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPLP2,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS10,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS11,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS12,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS13,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS14,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS15,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS15A,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS16,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS17,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS18,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS19,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS2,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS21,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS23,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS24,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS25,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS26,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS27A,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS28,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS29,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS3,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS3A,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS4X,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS5,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS6,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS7,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS8,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPS9,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,RPSA,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,UBA52,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,EIF2S2,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,EIF2S3,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,SEC11A,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,SEC11C,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,SPCS1,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,SPCS2,,3,-0.3800069500821911
RPL7A,RPL7A,RPL7A,SPCS3,,3,-0.3800069500821911
RPL8,RPL8,RPL8,RPLP0,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS10,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS12,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS13,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS19,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS21,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS25,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS29,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS3,,3,0.2050026952020945
RPL8,RPL8,RPL8,RPS4X,,3,0.2050026952020945
RPL8,RPL8,RPL8,EIF2S2,,3,0.2050026952020945
RPL8,RPL8,RPL8,SEC11A,,3,0.2050026952020945
RPL8,RPL8,RPL8,SEC11C,,3,0.2050026952020945
RPL8,RPL8,RPL8,SPCS1,,3,0.2050026952020945
RPL8,RPL8,RPL8,SPCS3,,3,0.2050026952020945
RPLP0,RPLP0,RPLP0,RPS10,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,RPS19,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,RPS29,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,RPS4X,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,SEC11A,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,SEC11C,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,SPCS1,,3,0.0600009134680336
RPLP0,RPLP0,RPLP0,SPCS3,,3,0.0600009134680336
RPLP2,RPLP2,RPLP2,RPS10,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS11,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS12,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS13,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS14,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS15A,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS16,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS18,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS19,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS2,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS21,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS23,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS24,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS25,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS27A,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS28,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS29,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS3,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS4X,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS5,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS6,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS8,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,RPS9,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,UBA52,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,EIF2S2,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,EIF2S3,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,SEC11A,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,SEC11C,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,SPCS1,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,SPCS2,,3,-0.190004778071936
RPLP2,RPLP2,RPLP2,SPCS3,,3,-0.190004778071936
RPRD1A,RPRD1A,RPRD1A,ZC3H8,,3,-0.340583905685191
RPRD1B,RPRD1B,RPRD1B,ZC3H8,,3,-0.0050067438720367
RPRD1B,RPRD1B,RPRD1B,ELL3,,3,-0.0050067438720367
RPRD1B,RPRD1B,RPRD1B,ICE1,,3,-0.0050067438720367
RPRD1B,RPRD1B,RPRD1B,ICE2,,3,-0.0050067438720367
RPRD2,RPRD2,RPRD2,ZC3H8,,3,-0.6721455258614645
RPS11,RPS11,RPS11,RPS12,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS13,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS14,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS19,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS21,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS25,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS29,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS3,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RPS4X,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RRP36,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RRP7A,,3,-0.2350025235502155
RPS11,RPS11,RPS11,UTP14A,,3,-0.2350025235502155
RPS11,RPS11,RPS11,DDX47,,3,-0.2350025235502155
RPS11,RPS11,RPS11,DDX49,,3,-0.2350025235502155
RPS11,RPS11,RPS11,DHX37,,3,-0.2350025235502155
RPS11,RPS11,RPS11,EIF2S2,,3,-0.2350025235502155
RPS11,RPS11,RPS11,IMP3,,3,-0.2350025235502155
RPS11,RPS11,RPS11,IMP4,,3,-0.2350025235502155
RPS11,RPS11,RPS11,NOC4L,,3,-0.2350025235502155
RPS11,RPS11,RPS11,NOP14,,3,-0.2350025235502155
RPS11,RPS11,RPS11,PWP2,,3,-0.2350025235502155
RPS11,RPS11,RPS11,RCL1,,3,-0.2350025235502155
RPS11,RPS11,RPS11,SEC11A,,3,-0.2350025235502155
RPS11,RPS11,RPS11,SEC11C,,3,-0.2350025235502155
RPS11,RPS11,RPS11,SPCS1,,3,-0.2350025235502155
RPS11,RPS11,RPS11,SPCS3,,3,-0.2350025235502155
RPS12,RPS12,RPS12,RPS19,,3,-0.6300131041898249
RPS12,RPS12,RPS12,RPS29,,3,-0.6300131041898249
RPS12,RPS12,RPS12,RPS4X,,3,-0.6300131041898249
RPS12,RPS12,RPS12,SEC11A,,3,-0.6300131041898249
RPS12,RPS12,RPS12,SEC11C,,3,-0.6300131041898249
RPS12,RPS12,RPS12,SPCS1,,3,-0.6300131041898249
RPS12,RPS12,RPS12,SPCS3,,3,-0.6300131041898249
RPS13,RPS13,RPS13,RPS19,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RPS21,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RPS25,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RPS29,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RPS3,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RPS4X,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RRP36,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RRP7A,,3,-0.8150276283577463
RPS13,RPS13,RPS13,UTP14A,,3,-0.8150276283577463
RPS13,RPS13,RPS13,DDX47,,3,-0.8150276283577463
RPS13,RPS13,RPS13,DDX49,,3,-0.8150276283577463
RPS13,RPS13,RPS13,DHX37,,3,-0.8150276283577463
RPS13,RPS13,RPS13,EIF2S2,,3,-0.8150276283577463
RPS13,RPS13,RPS13,IMP3,,3,-0.8150276283577463
RPS13,RPS13,RPS13,NOP14,,3,-0.8150276283577463
RPS13,RPS13,RPS13,PWP2,,3,-0.8150276283577463
RPS13,RPS13,RPS13,RCL1,,3,-0.8150276283577463
RPS13,RPS13,RPS13,SEC11A,,3,-0.8150276283577463
RPS13,RPS13,RPS13,SEC11C,,3,-0.8150276283577463
RPS13,RPS13,RPS13,SPCS1,,3,-0.8150276283577463
RPS13,RPS13,RPS13,SPCS3,,3,-0.8150276283577463
RPS15,RPS15,RPS15,RPS15A,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS16,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS17,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS18,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS19,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS2,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS21,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS23,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS24,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS25,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS26,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS27A,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS28,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS29,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS3,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS3A,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS4X,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS5,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS6,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS8,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPS9,,3,0.0150003351415521
RPS15,RPS15,RPS15,RPSA,,3,0.0150003351415521
RPS15,RPS15,RPS15,UBA52,,3,0.0150003351415521
RPS15,RPS15,RPS15,EIF2S2,,3,0.0150003351415521
RPS15,RPS15,RPS15,EIF2S3,,3,0.0150003351415521
RPS15,RPS15,RPS15,SEC11A,,3,0.0150003351415521
RPS15,RPS15,RPS15,SEC11C,,3,0.0150003351415521
RPS15,RPS15,RPS15,SPCS1,,3,0.0150003351415521
RPS15,RPS15,RPS15,SPCS2,,3,0.0150003351415521
RPS15,RPS15,RPS15,SPCS3,,3,0.0150003351415521
RPS15A,RPS15A,RPS15A,RPS19,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS2,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS21,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS25,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS27A,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS28,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS29,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS3,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS4X,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS5,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RPS8,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RRP36,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,RRP7A,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,UTP14A,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,DDX47,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,DDX49,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,DHX37,,3,-0.4000078832705243
RPS15A,RPS15A,RPS15A,EIF2S2,,3,-0.4000078832705243
